company_no,company_name
5592594310,North Infra Construction AB
5591815450,Elefantofonen AB
5592380074,Malin Berglund AB
5592543986,P.F Maskin AB
5592570708,Stöde Måleri Hed AB
5592601420,M Sjödin Måleri AB
5592622111,Norrlands bygg & utemiljö AB
9697934959,Vi inreder Västernorrland handelsbolag
811283XXXX,Winiarski; Krzysztof
900362XXXX,Wisniewski; Kamil Sebstian
840620XXXX,Obaed; Abd Alrhman
821215XXXX,Tundal; Henrik
5592385818,Kisons Linjetjänst AB
5592659204,Vindhems Byggnadskontroll AB
5592647035,High Coast Tech AB
640111XXXX,Persson; Anders
791119XXXX,Westberghs Bygg
5592650351,Kraftfixarna AB
5592354442,CMH Sportinnovation AB
980223XXXX,RH Artwork & Design
940815XXXX,LRG Maskin
5592691942,Mitt golv och måleri Ånge AB
5592569296,IFL Nordic KoB AB
5592303514,P7 Bygg och Projektledning AB
680721XXXX,Söderlind; Mikael
5592665094,Alviks ByggIsolering AB
790316XXXX,Öhlén; Erik
920211XXXX,Bengtsson; Rikard
5592366172,Install Fiber I Västernorrland AB
890412XXXX,Mannelqvist Mättjänst
870309XXXX,Nolbykullen Gård
570805XXXX,Wedin; Kjell Åke
5592718042,Solax Entreprenad AB
850601XXXX,Olles Bygg & Besiktning
570716XXXX,Nilsson; Per Olof
680525XXXX,Hultin; Jan
940726XXXX,Persson; Sandra
890210XXXX,Edin Sandberg; Roxanna
5592779895,Lindholm Bygg AB
901225XXXX,Nilsson; Marcus
5592746761,Lindblom Rigging AB
5592765902,Dynamic Construction Sweden AB
840322XXXX,Westberg; Robert
5592727266,Timrå Industriteknik AB
800720XXXX,Wos; Michal Piotr
750829XXXX,Johansson; Per
5592346794,PN Projekt AB
541227XXXX,Edholm; John Håkan
830718XXXX,Kallin; Marcus
870503XXXX,Sjölander; Marcus
5592676398,Norrlands Vent & Sotningservice AB
9697941764,prima byggservice i sundsvall handelsbolag
5592768948,Sidsjö VVS & Svetsteknik AB
5592814346,Härnö Entreprenad AB
750505XXXX,Hägglund; Mikael
5592642192,Nordic Entreprenad i Ånge AB
5592667421,NorrlandsStängsel AB
5592714876,Edin Geoteknik AB
5592725104,Jovial Entreprenad AB
5592734882,JF SBA Konsult AB
5592795651,TGG Norr AB
911219XXXX,Berglund; Emil
971201XXXX,Bodell; Rasmus
5592488828,EKK Sundsvall Aktiebolag
5592822893,RL Bygg & Anpassning i Västernorrland AB
940712XXXX,NORDLANDER KONSULT
940224XXXX,Granholm; Max
5568934862,Otto Wallin AB
5591594840,Pinkebo Invest i Sundsvall AB
5566894217,Multibygg Sydost AB
5561393884,Elajo El & Energiteknik AB
5568630593,Bursells Entreprenad i Borgholm AB
5560735283,LR-INSTALLATION AB
2220002899,Östra Smålands Kommunalteknikförbund
7324003495,Östschakt Ekonomisk förening
5590246046,Dynacon Construction Kalmar AB
5565206660,Han sa Bygg AB
5568109945,Åkesson Bygg i Kalmar AB
5560824269,Byggnadsfirma Ivar Glebe Aktiebolag
5591649107,KPS Entreprenad AB
5568289994,Elbolaget A&T AB
5562832740,Svensk Entreprenad i Torsås AB
5560471061,Byggnadsaktiebolaget O.G. Ohlsson
5567608319,Han sa Byggservice AB
5569150286,JLB Mark & Asfalt AB
5566597364,CA Entreprenad AB
5567443444,PGJ Bygg AB
5564595352,ELIA AB
5591854319,Byggklason i Vimmerby AB
5561991349,Sydsvenska Elanläggningar SSE Aktiebolag
5562138478,Plåtson i Oskarshamn Aktiebolag
5569033383,Hammarstedt's Kyl & Inneklimat AB
5566966080,Fredrik K Snickeri & Bygg AB
5560316217,Entreprenad Aktiebolaget Stele
5568735475,Ingos Gräv & Bygg AB
5590732680,Eriksson och Ahlqvist Fastigheter AB
5564263241,IBS Byggnadsställningar AB
5561788505,Baltic Offshore Kalmar AB
5590190848,Mörebyggarna AB
5565885463,Calmarsunds VVS AB
5590185681,Sandbäckens Rör i Kalmar AB
5565322285,Hagbloms Golv AB
5563292035,Hagbloms Måleri i Kalmar Aktiebolag
5565679072,AVENT Drift & Innemiljö AB
5561875260,Aktiebolaget Järnforsens Plåtslageri
5562094523,Isoleringsspecialisten i Oskarshamn Aktiebolag
5566902754,Kustbygg Group AB
5564271368,Ölands Grävtjänst AB
5562926278,Alvinssons Aktiebolag
5567406953,Ostkustens Glas & Montage AB
5567004436,Anläggarna i Kalmar AB
5569105025,Löttorps Betong & Åkeri AB
5591411136,IBS i Kalmar Län AB
5568231020,Byggentreprenad i Mönsterås AB
5568296767,Gamleby Entreprenad AB
5565187969,Samuelssons Tak AB
5590011127,Takteam i sydost AB
5569033458,Hammarstedts VVS Eftr. AB
5560681925,Rör-Karlsson Aktiebolag
5567235279,Gladiator Entreprenad AB
5568086929,ACT M&B AB
5569365652,K-V Bygg Kalmar-Öland AB
5564030699,OG Ohlsson Byggservice AB
5590264635,V-viks Bygg & Fasadteknik Aktiebolag; VBF
5561348813,Ljungheden Construction AB
5590219068,Auterra Infrastructure AB
5568255987,Byggfirman F Nilsson AB
920411XXXX,Ekdahls Gräv & Transport
630528XXXX,Schakt & Transport Söderåkra
5567064158,Drags Plåt AB
5567331185,Ostkustens Riv & Sanering AB
5561028977,Aktiebolaget Nybro Gräv & Schakt
5569243131,KNPP Bygg & Plåtarbeten AB
5564666757,BTE Bygg-Teknik Entreprenad Aktiebolag
5568228521,Lyft & Service i Oskarshamn AB
5563292076,Herb. Hagblom Aktiebolag
5590301890,Blue Partner AB
5566924949,Niklas Persson Nybro Schakt AB
5564807880,JC Pool Aktiebolag
5563543171,Kalmar stängsel & Transporter AB
5568958887,COMPARE Sweed BUILDING AB
5568614803,Janssons Bygg Öland AB
5564546660,Strömstyrkan i Vimmerby Aktiebolag
5566771811,Ostkustens Tak i Oskarshamn AB
5564987120,Telecenter i Oskarshamn AB
5561669689,Emmaboda El Teknik AB
5568031941,Vimmerby elektriska AB
5565278321,Mark och Grundteknik KJMJ AB
5565103818,Brand & Riskanalys - Aspegren Widlind AB
5591025977,Bra Planering Börja Bygg Öland AB
5568712300,Calmarsunds H.E. Undertak AB
5565274197,Atrio Arkitekter Kalmar Aktiebolag
5569097909,Solortus AB
5561518829,Mörbylånga VVS Aktiebolag
5563333383,Nybro Golv Aktiebolag
5590456470,Svenska Grovjobbet AB
5561575167,Byggaktiebolaget Y. Andersson & Söner
5567886915,Jonas Andersson Bygg Borgholm AB
5564923182,Värme & Kylteknik i Vassmolösa AB
5566723572,Calmarsunds Golv AB
5561476481,Anderssons Elbyrå i Ankarsrum Aktiebolag
5590323688,Andreas Hagmans Grävmaskiner AB
5561582411,Lundblads Måleri Aktiebolag
5565156469,P-A. Portteknik AB
5563817377,Mörbylånga Elservice Aktiebolag
5566258223,LJ Dunö AB
5591640353,AB PowerNetworks i Kalmar
5565781340,Triator Elinstallationer AB
5567960876,Snickar Henke AB
5590694732,Losshållningsbolaget i Sverige AB
5565649554,MING Bygg & Gräv AB
5562456359,Nybro Måleri Aktiebolag
5590231048,Elbolaget Dahlbergs Elektriska AB
5564975182,Bygg - Resurs i Gamleby Aktiebolag
5561562892,Vatten & Värme i Emmaboda Aktiebolag
5568366214,Mark och Kabelservice i Kalmar AB
5564719440,Betongtjänst i Vassmolösa Aktiebolag
5562084904,Bjärgrim o Co Tak Aktiebolag
5560894627,Värme & Sanitet Agne Palmér Aktiebolag
5568682214,Maskin & Smide i Kalmar AB
5567833529,Brorssons Grävservice i Västervik AB
5590451745,Västerviks Elektriska AB
5567874317,Rockneby Måleri AB
5561650556,Björn Kindbergs Maskinaktiebolag
5566557707,Ross Murteknik AB
5566128012,Frisk Entreprenad i Ankarsrum Aktiebolag
5567637243,John Rosenqvist gräv & schakt AB
5564045010,E M J El Teknik AB
5563223436,Allbygg i Hultsfred AB
5569385841,Elia Nybro AB
5565549408,Ove Bergmans Grävmaskiner AB
5566133129,W.B.- Låsservice AB
5564443983,Ingenjörsfirman Mikael Gustafsson i Kalmar        Aktiebolag
5567144844,Håkan Anderssons Dyk & Anläggning AB
5566221015,Håkans Vatten & Energibrunnar AB
5567376222,Björn Eskilsson Bygg AB
5569936684,Elovent AB
5565842548,Rumskulla Maskiner AB
5569731804,Grävbolaget Sydost AB
5569157075,Elbolaget elinstallationspoolen i Kristianstad AB
5590351481,Harryssons Golv och Måleri AB
5563806420,Tecomatic Entreprenad AB
5590758248,Beritan Bygg AB
5564434289,Happify Communication AB
5563372449,Bälters Byggrenovering Aktiebolag
5590288873,Compfence AB
5568195431,Göran K. Byggentreprenad AB
5567991756,Jontes El och Fastighetsbolag AB
5566205208,TOVENT AB
5568716327,M.Magnusson Bygg o Snickeri AB
5567532832,DIG Schakt AB
5566977970,Apptronic Elteknik AB
5568496938,Hultsfreds Bygg & Anläggning AB
5567258776,Mark & Trädgård i Trekanten AB
5565316972,Kattkullen Bygg AB
5568629272,Tomas Tak & Bygg AB
5564261914,Bosse Palmgren Golv Aktiebolag
5560648049,EGP Industrigolv Aktiebolag
5560682493,Sandholms Färg & Golv AB
5562070887,EL Jan Konsult AB
5568418684,Mörbylånga Bygg & Anläggning AB
5568073570,Lundbergs Tele & Service AB
690918XXXX,Larsson; Marcus
630805XXXX,Fransson's sprängservice
9165272502,Handelsbolaget G A Carlsson & Son Entreprenad
5164094558,S&P Reinforcement Nordic filial
720420XXXX,Uhre; Stefan
5566615034,Rörbolaget M. Söderkvist AB
5591381651,Johannes Plan Fastigheter AB
5564927167,Rörsvetsarna i Mönsterås Aktiebolag
5565661880,Triator Larm Tele Data AB
5564427697,Aktiebolaget Dan Gustavssons maskinstation
5567753958,Innovativ Bygg och Projekt konsult i Oskarshamn AB
5567455109,Joakim Eskilson Bygg AB
5568278260,U-K-L Bygg AB
5591135537,Kalmargården Projekt AB
5566231477,Jakobssons Rit & Bygg AB
5590848916,Bygg-Kjells AB
5569666331,Byggservice i Tjust AB
5563643492,D. Strands Maskiner Aktiebolag
5591262158,Stensö Värme & Sanitet Aktiebolag
5566055512,Kristdala Bygg och Måleri AB
5563628477,KYL-BERGMAN LENNART Aktiebolag
5590853536,Kalmarbyggen AB
5568128739,Fiskartorpet 7 AB
5566128145,Elektrikerna i Nybro AB
5566275581,Kolberga Plåtslageri AB
5562269711,ET-Byggen Bjarne Embretsen Aktiebolag
5566874680,QTF Sweden AB
5563456028,ÅP:s Bygg & Murning Aktiebolag
5568047301,Förlösa Rör AB
5562876762,Sjögrens Lås & Brandskydd Aktiebolag
5569574360,Anders Lantbruk & Maskin AB
5566414180,Byggnadsfirma Per Ahlquist i Färjestaden AB
5591196802,Jonas Gräv och Anläggning AB
5568185796,Grund & Anläggning i Kalmar AB
5566820386,Ljungbyholms Bygg och Smide AB
5568015449,Takrekond i Kalmar AB
5568743008,Krafslösa Plåt AB
5568273964,Daniel N Bygg AB
5569167173,City Bygg i Kalmar AB
5568071954,E.L. Betonghåltagning AB
5590100037,Astbrant Entreprenad AB
5564539566,Räckesmontörerna Jobrå Aktiebolag
5568543093,Elektrikerna på Öland AB
5565623617,Mursleven i Oskarshamn AB
5568312903,Jakob Ingvarsson Bygg Öland AB
5566847223,Målilla EL AB
5567089544,Climvent AB
5569143778,Dannes Byggservice i Emmaboda AB
5567362479,Oskarshamns Markarbeten AB
5567808141,VVS-butiken Lindsdals Rör AB
5569918906,jim björnssons bygg AB
5563577534,BP Rör i Borgholm Aktiebolag
5566339528,Kalmarsunds Plåt AB
5591139190,Clasons Måleri i Kalmar AB
5563436798,Byggtjänst i Virserum Aktiebolag
5563867448,Joacim Petersson Fastighetsservice Aktiebolag
5568195969,GlasNet AB
5566932488,Kalmar FF Event AB
5560974767,Lundblads Golv AB
5569112781,Golvläggarna i Västervik AB
5568258809,LayerOne Network AB
5568752215,Råd Hus Bygg AB
5567498802,Michael Gunnarssons Bygg & Murartjänst AB
5568632003,Hallebjörk Bygg AB
5564290475,ROCKNEBY VVS-SERVICE Aktiebolag
5566875232,SVOM Aktiebolag
5567911580,EPAB Maskintjänst AB
5568991300,Topper AB
5566301395,Magnusson Bygg & Projektering AB
5569783458,Energi isolering sydost AB
5567325062,Stenhus Öland AB
5566854948,A.Palmérs i Mönsterås AB
5563231421,Conservator Fuktreducering Svenska Aktiebolag
5569654774,Lars Aldorssons Bygg AB
5567621213,Schakt & Transport i Söderåkra AB
5568229412,Kuggås Bygg AB
5567044325,Kronståhl & Juhlin Måleri AB
5567874754,Spångebro Bygg AB
5566829338,Gunnar & Robin Gustafsson Bygg AB
5590689443,Ställningar i Småland AB
5590058144,Kyl & Ammoniakteknik Calmarsund AB
5569446056,Kennmarks Elfix AB
5567373526,Västerviks Krantjänst AB
5565400925,Sanleg Aktiebolag
5562860949,Tecomatic Holding AB
5566537139,El & Kylgruppen på Öland AB
5564356466,RW Elservice i Mönsterås Aktiebolag
5591685648,Roger Johansson Gräv&Planering AB
5563709996,Golvmästarna i Småland Aktiebolag
5567282818,Christer Gustavsson Entreprenad AB
5566884580,Åkerbo VVS Aktiebolag
5568109689,AK Glas och Bygg AB
5590476742,Byggbolaget Öland AB
5565941639,Fårbo VVS AB
5565134581,Västerviks Mark & Miljöentreprenad AB
5566447685,Tobbe T's Allservice AB
5590905765,Rydén & Petersson Byggtjänst AB
5567985451,P & B Grund och Bygg AB
5567709182,Långemåla VVS Service AB
5568070055,Karlbergs Måleri i Mönsterås AB
5565232443,BYGGSTYRKAN AB
5566585336,Västerviks RÖR AB
5591393656,C Gröhn AB
5590821798,Kalmar Inneklimat AB
5560614264,Vimmerby Gräv & Schakt Aktiebolag
5564909157,Sandås Transport i Kalmar Aktiebolag
5563956951,Kalmar Låsservice Aktiebolag
5591603351,Alex R Bygg AB
5562555283,Strandabyggen Aktiebolag
5566006671,PPL Entreprenad AB
5563656551,Lundblads Golv i Västervik AB
5566686837,Oves Byggnadsplåtslageri AB
5568310576,ICES Gräv & Schakt AB
5568301245,Jonssons Rörfirma i Mörlunda AB
5565141495,HJ:s Byggnadsställningar AB
5563275535,S.H.E. Service-Huset Elektronik och               Satellit Aktiebolag
5560172875,Jonssons Entreprenad i Virserum AB
5563126027,Oskarshamns Glasmästeri Aktiebolag
5567038616,Entreprenad & Skog Sverige AB
5561096503,Aktiebolaget Virserums Golvservice
5567432496,MiRo Diamanthåltagning AB
5567884555,Han sa Bygg Maskin AB
5591227094,JTB Markbyggarna AB
5590133673,Hörlösa Byggtjänst AB
5566437546,Plåt & Svets i Rumma Aktiebolag
5590646559,Nygren Entreprenad AB
5590485123,Conradis Teknik AB
5566382692,Snickar'n i Oskarshamn AB
5565733747,MK Betongrenovering AB
5568156326,Bosses Bygg i Nybro AB
5563956977,Sjökvist Murnings Aktiebolag
5569406878,LJ RÖRTEKNIK I TORSÅS AB
5567005821,Andersson Måleri i Torsås AB
5566253455,Byggbolaget Karlsson Holmgren Aktiebolag
5591803050,Modig Bygg AB
5591641120,AQtek AB
5563085769,Gullmar Johansson Bygg Aktiebolag
5562281310,Triabo Brunnsborrning Aktiebolag
5561951681,Målilla Måleri Aktiebolag
5591054126,O. Lockströms Entreprenad Aktiebolag
5569868762,LSE Bygg AB
5569097602,Constructio Huskomponenter AB
5567871529,Nordic Fönster Vimmerby AB
9340020172,BRÖDERNA THOMAS & HÅKAN PETTERSSON
560202XXXX,K J Bygg o Handel
681013XXXX,D & G Byggservice
930108XXXX,R.M Mark & Bygg Orrefors
690703XXXX,Blomster&Trädgård i Ljungbyholm
471205XXXX,Larssons Plåtslageri
710110XXXX,Runstens Rep. och Smide
650924XXXX,Nelson; Mikael
701109XXXX,Jörgens mur & Bygg
5567770994,Calmarsunds Mur & Fasad AB
5569705675,Kano Bygg & Akustik AB
5563627438,Tjust Elektronik Aktiebolag
5564151263,Hultsfreds Värme & Sanitet Expertrör Aktiebolag
5591840631,Borgholms Plåtslageri AB
5566542246,Gamleby Mekaniska Verkstad AB
5567198444,Roffes Plåt i Kalmar AB
5567866107,Rör-Karlsson Kyl AB
5564324944,Vatten & Värme i Västervik AB
5566403985,Svärdströms Bygg AB
5568298904,1x2 Bygg i Sydost AB
5569924185,Isolerteknik Kalmar AB
5563331288,Golv & Kakel i Emmaboda AB
5566855499,Byggservice i Målilla AB
5566385737,Nordisk Bygg och Anläggningskonsult AB
5561962324,Aktiebolaget Emådalsschakt
5560734658,Gamleby Röraktiebolag
5590281415,Kalle i Ölvedal AB
5568947237,Besiktningsbolaget Sydost AB
5568741267,Nybro Golvslipning Henrik Cansund AB
5562528736,GHAB Arkitekter & Ingenjörer AB
5560851783,Gustafssons Glasmästeri i Oskarshamn Aktiebolag
5569760704,Sipu Rör AB
5568742406,Byggnadsfirma Sven Jonsson AB
5564965639,Gamleby Elbyrå Förvaltnings Aktiebolag
5563698298,Thorssons Fasad Aktiebolag
5568874803,AB P-O Nilssons Målerifirma
5560798299,Byggnadsaktiebolaget N.J. Andersson & Son
5590267315,ByggAnders i Västervik AB
5590854559,Byggkonstruktörerna Kalmar AB
5566045778,Thunbergs Entreprenad och Service AB
5568499809,Perssons bygg & ställnings AB
5567220214,Högsander VVS & Energi AB
5568236102,Tak & Fasadtvätt kalmar AB
5567075030,ELPro i Västervik AB
5564151180,Arnes Eltjänst i Hultsfred Aktiebolag
5568847544,EMO Maskin AB
5567036370,Levins Plåt och Montage i Vimmerby AB
5564529443,Liljas Puts & Fasad Aktiebolag
5590037304,PPE Holding AB
5569119315,Fem Punkt Tre AB
5591348361,VS-Installation i Kalmar AB
5568843535,Nybro Byggplåt AB
5567216733,A-Byggen i Kalmar AB
5564580883,B & W Betongborrning Aktiebolag
5591271464,Palena AB
5568456288,Bosses Rör i Mörbylånga AB
5567111942,Montageservice i Kalmar AB
5568231210,Färgrutan AB
5567844203,Anders Pettersson Bygg Gamleby AB
5565006037,Mats Dahlström Arkitektkontor Aktiebolag
5567240253,StenStures Måleri AB
5569817314,VASTUS BYGG & SERVICE AB
5563090280,Västerviks Markis o Persienn Aktiebolag
5567661268,Källa Entreprenad AB
5568760606,Höögs Måleri AB
5590902085,Crilles VVS & Värmepumpsteknik AB
5563263622,H. Nordström i Kalmar AB
5569404782,Markisservice Sydost AB
5569172744,SLD - Scandinavian Leak Detection AB
5590960323,M Schakt i Kalmar AB
5567047765,Bygg och Entreprenad i Högsby AB
5567558001,Frisks Linjeservice AB
5565590089,EGP Håltagning AB
5569551624,Acara AB
5566938097,Stensö Måleri Aktiebolag
5590004759,Byggledning i Småland AB
5591733653,Nordpolen energi AB
5569126773,Södermans T N G i Fårbo AB
5590664289,Pelles Service Tjänst i Vimmerby AB
5568368046,P-A Carlbergs Bygg AB
5568740483,Baladium AB
5590314836,BXL Byggservice AB
5562730209,Ostkustens Golvtjänst Aktiebolag
5560840885,Atrio Arkitekter Västervik Aktiebolag
5569926818,Kalmar Elservice AB
5591773535,PEGE Bygg i Sydost AB
5567794713,Georgssons Isolering AB
5590826201,Vitalijus Bygg AB
5566302823,Maskinteknik i Kalmar AB
5564274560,Marktjänst i Västervik Aktiebolag
5569243248,Stefan Anderssons El i Oskarshamn AB
5562321546,Rör Bengt Aktiebolag
5591792824,Ölands Kylteknik AB
5590570791,CBAL Bygg AB
5561727743,El-Montage i Oskarshamn AB
5591660278,Kalmarsunds Steven Bygg AB
5568149263,Eilert Johansson Byggkonsult AB
5567094734,Golvkonsult OAE i Kalmar AB
5590933437,Glasmästarn i Västervik AB
5591807069,G-Bygg Kalmar AB
5568417264,ESCCO East Sweden Construction Co AB
5567921720,Hans Ahlman Pool & Konsult AB
5568423189,Ölands El & Värmeteknik AB
5561972356,Maskinfirma Sven-Olof Persson & Co Aktiebolag
5566801964,Byggfirman i Gröndal AB
5565165528,LEOB AB
5567557748,Elfirman Kalmar-Öland AB
5567665137,T Södra Vi bygg AB
5562170778,R.T. Plåt Aktiebolag
5565168910,H M Holmgrens Måleri Aktiebolag
5590725247,Snäckstrands Bygg & Bo AB
5591627574,SEA TEKNIK AB
5569939530,Västerviks Måleri AB
5591318489,FB Golv & Plattsättning Nybro AB
5569131476,Drillit Betonghåltagning AB
5591172241,Awer Sverige AB
5566377411,M. Andersson Maskin i Borgholm AB
5567172324,Maurins Plattsättning AB
5566746672,MPI-Mankans Port och Industriservice AB
5569478695,Västervik Golf Resort AB
5569503757,William J Byggservice AB
5590918610,Axel Janssons plåtslageri AB
5591313944,Kvilla Rörservice AB
5566525860,Feffes VVS AB
5560517236,Aktiebolaget Hjalmar Ohlssons Elektriska Byrå
5569540304,AB Ölands Byggentreprenad
5569330581,Ölands Bygglag AB
5562182633,Västerviks VVS-Reparationer Aktiebolag
5566324884,NILATOR AB
5568560915,Arvema AB
5568348352,Elförbättringar på Öland AB
5591505366,Stenklart Entreprenad AB
5591383616,Sandström Entreprenad & Lantbrukstjänster AB
5569100182,Måleribolaget i Västervik AB
5590827829,Lindsdals Plåt AB
5566875158,Klättorps Linjeservice AB
5563371490,Byggnadsfirman Birger Andersson Emmaboda          Aktiebolag
5564895059,R-F el-service i Borgholm Aktiebolag
5591695373,Johans Bygg & Snickeri Hagby AB
5564838570,Borgholms Rörteknik AB
5569755993,Andreas Alexander Bygg AB
5564389293,Mönsterås Elman AB
5564273828,Micke P:s Allbygg Aktiebolag
5590926837,KALERO Byggtjänst AB
5562848464,Rörcentralen  i Påskallavik Aktiebolag
5569421232,Thuressons Byggnadsisolering AB
5567256028,Aktiebolaget Bengt Karlssons Brunnsborrningar     i Alsterbro
5568520893,Åkes Elservice i Vimmerby AB
5590088182,Eljobb Frank Börjesson AB
5568102965,ELLATEL AB
5568702392,Elitmontage i Kalmar AB
5569720013,JABE Service & Handel AB
5566714167,Capéa Entreprenad AB
5591326235,Sailor Bath&Tile AB
5568657471,Ölands Golv & Kakel AB
5560600271,Tak & Fasadrenovering i Bockara Aktiebolag
5565734356,LSE Mark AB
5568451891,HC Elektriska AB
5590069174,Skårebo Entreprenad AB
5591594451,Robin & Mathias Signal AB
5567629398,VAV Service och Montage AB
5560950320,Möre Elektriska Aktiebolag
5591543995,Evenemangsteknik sydost AB
5590293485,Högsby sol & elinstallation AB
5566075338,Karlslunda Brunnsborrning AB
5567652994,VVS Tjänst i Kalmar AB
5590103429,Eltjänst Djursvik AB
5569397051,Orrefors Grävtjänst AB
5562127380,Golventreprenad i Oskarshamn Aktiebolag
5561242867,Tyrelsviks Entreprenad Aktiebolag
5568368442,Hilmerssons Badrumshjälp AB
5567465348,Byggfirma Mats Stålgren AB
5591589717,Oskarshamns Grävmaskiner AB
5564781192,Sven Karlsson i Djursdala Byggnads Aktiebolag
5560880881,Olofssons Plåtslageri Aktiebolag
5591786529,JME OSKARSHAMN AB
5561661108,Emmaboda Glasmästeri Aktiebolag
5567515613,ByggTEQnik i Oskarshamn AB
5565563763,Björnlunds Maskingrävning AB
520516XXXX,Linåker; Ingrid Brittmarie
720829XXXX,Rudestigs Elektriska
740325XXXX,Joakim Wesleys Maskiner
660411XXXX,M.J. trade
590616XXXX,Lottenborgs VVS
9340050468,HULTGRENS ENTREPRENAD
610220XXXX,Ydrefors Byggnads
750530XXXX,Olsborg; Mikael
9696131490,BKM Bygg o Konsult Kommanditbolag
661124XXXX,PERCY'S Grävtjänst
9320004931,FÄRGLADAN
9320002596,Borgholms Schakt Handelsbolag
710408XXXX,Snickerimont i Nybro
911119XXXX,MX SERVICEFIRMA VÄSTERVIK
700616XXXX,Petersson; Carl-Magnus
681227XXXX,SEoS ; Söderåkra Entreprenad o Städ
650406XXXX,Börje Johanssons Entreprenad
721203XXXX,Karlsson; Per-Åke
640623XXXX,Golvsliparn Jan Johansson
750510XXXX,Eskilsson; Magnus
820508XXXX,KB Gräv
661114XXXX,Norrhults bygg o Industrimontage
760216XXXX,Regin; Jonas
590310XXXX,Grävservice Lars Andersson
641206XXXX,Ölands Naturstenmontage
670220XXXX,Karlsson; Mikael
650108XXXX,Z Snickeri
710913XXXX,Mickes Gräv
741021XXXX,Pukaberg Mark o Service
5591202840,Främsel AB
5569117194,Kostas Måleri AB
5568335938,Kalmar Golvservice AB
5569916595,Södermöre El AB
5568932593,Kalmarsunds glas AB
5567889695,Sternemo Bygg AB
5569517997,Jonnys Golvservice i Vimmerby AB
5566281613,Cautela AB
5565058798,Per Jansson Måleri Aktiebolag
5569873366,ANTEprenad AB
5590674833,Skälleryd Schakt AB
5569393993,Stenhagen Måleri AB
5564709953,Aleglo Bygg & Snickeri Aktiebolag
5591107130,Svanstrands Bygg AB
5568540438,Nybro Lås AB
5568786247,Nilssons Rör Öland AB
5565816302,Anders Johansson's VVS & Energiteknik AB
5566208111,Jan Franssons Hydraulgrävning AB
5567078208,Projekthuset i Kalmar AB
5565597167,SM Betongsågning&Sanering AB
5567460190,Agent kommunikation och design AB
5561796524,Rolf Lindströms Rörtjänst Aktiebolag
5569187437,Björns Bygg & Montage i Högsby AB
5563094803,Pär Hansson Gräv AB
5567880363,WERMA Värmeteknik AB
5569764896,Viktor Hiléns Grävmaskiner AB
5590722004,Tjust Plåtslageri AB
5568262926,Lofta Mark & Anläggning AB
5568880792,Solid Byggkonsult i Oskarshamn AB
5591879829,Elektrikarn AB
5561256859,Golvimporten C Jonsson Aktiebolag
5566721741,J Maskin i Oskarshamn AB
5563696300,M & M Leijon Aktiebolag
5563815892,Byggfirma Bröderna Nilsson i Fårbo Aktiebolag
5568110117,VVSmiljö i Ankarsrum AB
5568811680,Willy & Esa Bygg och Renovering AB
5567637102,Elcentralen i Påskallavik AB
5590953815,Mizumi Resurs AB
5591754626,ML Dykentreprenad AB
5590940754,Silverstrands El & Kyla AB
5566597000,Tjust VVS Teknik AB
5563748283,Hälleskalla Entreprenad Aktiebolag
5566884275,Mapping Industries AB
5563271096,Löttorps Betong & Va Teknik Aktiebolag
5565778668,Broakulla Bleck- & Plåtslageri AB
5564091246,Vråka Bygg & Transport AB
5565817300,Kyl & Maskinservice Ingvar Karlsson AB
5590828207,KALMAR BYGG & KÖKSMONTAGE AB
5591391791,Andreas Industri & Murning AB
5591587570,Götalands Taktäckning AB
5591108070,JR Byggnadsplåtslageri AB
5568958788,AHC Byggtjänst Vassmolösa AB
5569137721,Ströms Skorstenar & Kaminer AB
5569567224,Karl Linus Bygg AB
5591912471,Olsson Bygg i Kalmar AB
5565700506,Kakelspecialisten i Nybro AB
5564231925,O. Karlssons Plåtslageri Aktiebolag
5569775785,En trappa upp bygg AB
5568084742,Andreas Blomqvist Kakel & Bygg AB
5562215920,Mönsterås Glasmästeri AB
5569384877,AW & Tompas bygg AB
5568594260,Björnsholms Rör & Service AB
5569893943,Lövö Gräv AB
5569936312,Jamida AB
5568556335,Vikssnickar'n AB
5568578693,Elteknik i Tjust AB
5566175484,Rebus Design AB
5565603643,Örjan Stigsons Byggfirma Aktiebolag
5591405377,Kent Harrysson Bygg AB
5566087176,Tallåsenbygg i Ruda AB
5564878311,Anderssons Glasmästeri i Västervik                Aktiebolag
5591602593,Jowacon el AB
5567149439,Bygg- och Projektledning Mattias Hagblom AB
5567543664,M Friberg Entreprenadtjänst AB
5565481651,Österströms Byggnation AB
5568141138,Smartfönster Bygg & montageservice i Vimmerby AB
5591662563,Snickeri & Byggtjänst i Mörlunda AB
5590990155,Bläsinge Byggteknik AB
5591193056,Virserums Allservice AB
5565808184,NB Glas & Bygg AB
5564138864,Håkan Jacobssons El Aktiebolag
5564309960,Piperskärr Entreprenad Aktiebolag
5591890628,Sturessons Lots-& Alltjänst AB
5568710288,Hjorteds VVS & Bygg AB
5562698869,Östmans El & Bygg i Löttorp Aktiebolag
5591649479,Axelsson & Berg Betong AB
5562486166,Hellstens Sandåtervinning Aktiebolag
5590607007,Boutvecklarna i Kalmar AB
5590901806,Eltakt AB
5567572374,Golvbutiken på Öland AB
5590150677,Kakelteknik Kalmar Öland AB
5562035088,Vimmerby Fibernät AB
